id,host id,host_identity_verified,host name,neighbourhood group,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,review rate number,calculated host listings count,availability 365
1840832,3906404030,unconfirmed,Biren,Queens,TRUE,strict,Private room,2003,"$1,127 ",$225 ,1,296,6/29/2019,4,2,282
1841384,78343614642,unconfirmed,Katherine,Manhattan,FALSE,flexible,Private room,2003,$103 ,$21 ,1,96,5/18/2017,2,1,62
1841937,20660065990,unconfirmed,Peter,Brooklyn,TRUE,moderate,Entire home/apt,2004,$202 ,$40 ,2,77,6/24/2019,2,1,413
1842489,93341451687,unconfirmed,Collin,Brooklyn,FALSE,moderate,Entire home/apt,2017,$958 ,$192 ,1,115,6/24/2019,5,2,118
1843041,38517363733,unconfirmed,Ethan And Wray,Brooklyn,TRUE,moderate,Entire home/apt,2008,$866 ,$173 ,1,294,07/04/2019,1,1,322
1843594,65741059878,unconfirmed,Maurice,Brooklyn,FALSE,moderate,Entire home/apt,2005,"$1,046 ",$209 ,3,66,6/30/2019,1,3,55
1844146,66125849726,verified,Slava,Brooklyn,TRUE,moderate,Entire home/apt,2011,"$1,107 ",$221 ,7,4,08/10/2018,1,1,313
1844698,76336288905,verified,Daniel,Manhattan,FALSE,moderate,Entire home/apt,2008,$983 ,$197 ,3,39,6/18/2019,2,1,200
1845250,59696820461,unconfirmed,Yves,Brooklyn,FALSE,moderate,Entire home/apt,2010,"$1,032 ",$206 ,4,173,07/01/2019,1,1,105
1845803,92762638490,unconfirmed,Ingrid,Brooklyn,TRUE,strict,Private room,2010,$495 ,$99 ,2,295,6/16/2019,2,2,372
1846355,6374860970,unconfirmed,Phillip,Brooklyn,TRUE,strict,Entire home/apt,2021,$650 ,$130 ,4,62,01/02/2019,3,2,261
1846907,6369198914,unconfirmed,Lindsay,Brooklyn,FALSE,strict,Private room,2012,$95 ,$19 ,2,138,07/02/2019,4,1,163
1847460,11924240457,unconfirmed,Larysa,Manhattan,TRUE,strict,Entire home/apt,2005,"$1,197 ",$239 ,30,27,6/24/2019,5,1,46
1848012,27522948002,unconfirmed,Pavel,Manhattan,FALSE,flexible,Entire home/apt,2014,$606 ,$121 ,30,96,6/16/2019,2,1,7
1848564,29566038971,verified,Natalie,Brooklyn,FALSE,flexible,Entire home/apt,2010,"$1,164 ",$233 ,2,119,1/25/2018,5,1,393
1849117,67967839100,verified,Boris,Brooklyn,FALSE,strict,Private room,2018,$86 ,$17 ,5,8,09/07/2018,2,1,265
1849669,49074926286,unconfirmed,John,Manhattan,FALSE,strict,Entire home/apt,2011,$474 ,$95 ,30,100,07/01/2019,3,1,105
1850221,24618280121,unconfirmed,Karin,Brooklyn,TRUE,strict,Entire home/apt,2013,"$1,163 ",$233 ,5,1,7/16/2015,1,1,351
1850773,16396136691,unconfirmed,Charlie,Manhattan,FALSE,moderate,Entire home/apt,,$95 ,$19 ,3,89,6/27/2019,1,1,260
1851326,4579566900,unconfirmed,Kevin,Manhattan,FALSE,flexible,Private room,,"$1,013 ",$203 ,2,176,6/21/2019,5,2,52
1851878,5258307205,unconfirmed,Kristen,Manhattan,TRUE,moderate,Private room,,$955 ,$191 ,4,31,8/26/2016,4,1,109
1852430,55884191073,verified,Eric,Brooklyn,TRUE,moderate,Entire home/apt,,$370 ,$74 ,4,239,6/26/2019,1,2,0
1852983,66424725707,verified,Abby,Manhattan,FALSE,strict,Entire home/apt,,$515 ,$103 ,2,79,4/24/2019,5,1,255
1853535,37543619189,unconfirmed,Joseph,Manhattan,FALSE,moderate,Private room,,$467 ,$93 ,10,13,4/15/2019,5,1,192
1854087,30941980674,unconfirmed,Nina,Manhattan,FALSE,flexible,Private room,,$269 ,$54 ,14,11,12/08/2017,3,3,132
1854640,69801014756,unconfirmed,Kristin,Manhattan,TRUE,flexible,Entire home/apt,,$152 ,$30 ,80,5,05/03/2017,4,2,117
1855192,61163849412,unconfirmed,Devin  & Justin,Brooklyn,FALSE,moderate,Private room,2011,$127 ,$25 ,2,13,12/31/2016,3,1,209
1855744,25327620261,verified,Chantille & Linda,Brooklyn,TRUE,flexible,Private room,2012,"$1,165 ",$233 ,4,190,01/04/2019,5,2,272
1856296,30413099146,unconfirmed,Janet-David,Brooklyn,FALSE,moderate,Entire home/apt,2016,$822 ,$164 ,1,404,6/25/2019,5,2,187
1856849,36285987820,verified,Christos,Manhattan,FALSE,flexible,Entire home/apt,2004,"$1,064 ",$213 ,2,27,07/06/2019,5,1,3
1857401,58736837277,unconfirmed,Gabriela,Brooklyn,FALSE,flexible,Entire home/apt,2012,$836 ,$167 ,4,79,5/20/2019,4,1,385
1857953,13426839406,verified,Afaliah,Brooklyn,FALSE,moderate,Private room,2006,"$1,101 ",$220 ,2,14,10/06/2017,4,2,178
1858506,12494090162,verified,Roberto,Brooklyn,TRUE,moderate,Private room,2019,$403 ,$81 ,3,32,10/20/2018,1,2,38
1859058,89820318684,verified,Gisela,Brooklyn,TRUE,moderate,Entire home/apt,2022,$641 ,$128 ,3,76,06/01/2019,1,1,1
1859610,94671341928,verified,Mathew,Manhattan,TRUE,flexible,Entire home/apt,2021,$469 ,$94 ,1,7,01/01/2019,3,2,331
1860163,35564691014,verified,Ori,Manhattan,TRUE,flexible,Entire home/apt,2003,$884 ,$177 ,7,11,10/02/2016,5,1,35
1860715,1137626249,unconfirmed,Marvet,Brooklyn,TRUE,strict,Private room,2015,$383 ,$77 ,5,18,5/30/2019,4,3,268
1861267,97566408739,verified,Paul,Queens,FALSE,flexible,Entire home/apt,2009,"$1,044 ",$209 ,3,60,07/04/2019,3,3,167
1861819,50097014753,unconfirmed,Marianne,Staten Island,FALSE,flexible,Private room,2015,$643 ,$129 ,30,59,3/30/2019,1,2,391
1862372,55784639440,unconfirmed,Katherine / Fran̤ois,Brooklyn,TRUE,strict,Entire home/apt,2006,$921 ,$184 ,15,22,12/10/2018,1,2,299
1862924,82863273220,unconfirmed,Brady,Brooklyn,TRUE,flexible,Private room,2010,$474 ,$95 ,3,2,05/06/2013,4,3,131
1863476,71177911108,verified,Ari,Manhattan,TRUE,strict,Entire home/apt,2009,$634 ,$127 ,7,104,07/02/2019,2,1,68
1864029,76265825286,unconfirmed,Jeff,Manhattan,TRUE,strict,Entire home/apt,2011,$540 ,$108 ,3,6,5/24/2019,4,1,78
1864581,23830981205,verified,Arlette,Manhattan,FALSE,moderate,Private room,2011,$110 ,$22 ,3,326,07/01/2019,3,1,253
1865133,64670719447,verified,Eugenia,Queens,FALSE,strict,Private room,2012,$728 ,$146 ,28,55,06/01/2019,5,2,413
1865686,59054670280,unconfirmed,Gym Hoodie,Brooklyn,FALSE,strict,Private room,2020,"$1,120 ",$224 ,3,0,,3,1,191
1866238,59098076707,unconfirmed,Alejandra,Manhattan,FALSE,flexible,Entire home/apt,2004,$650 ,$130 ,5,56,07/06/2019,4,1,51
1866790,63207753398,verified,Isabelle,Brooklyn,FALSE,moderate,Entire home/apt,2012,$264 ,$53 ,3,51,6/22/2019,4,1,339
1867342,16029482021,unconfirmed,Amy,Manhattan,TRUE,flexible,Entire home/apt,2018,$344 ,$69 ,5,7,04/11/2015,3,1,16
1867895,78070401250,unconfirmed,Barry,Manhattan,TRUE,flexible,Entire home/apt,2004,$357 ,$71 ,5,86,6/30/2019,2,1,200
1868447,39809450034,verified,Marianne,Staten Island,FALSE,strict,Private room,2010,$827 ,$165 ,30,36,8/29/2017,2,2,293
1868999,8765078014,unconfirmed,Paul And Debra,Brooklyn,FALSE,strict,Private room,2010,$976 ,$195 ,2,75,6/19/2019,5,1,416
1869552,23038394046,verified,Alison,Brooklyn,FALSE,strict,Entire home/apt,2019,$445 ,$89 ,1,363,6/16/2019,5,2,315
1870104,75849037654,unconfirmed,Giorgia & Benjamin,Brooklyn,FALSE,moderate,Private room,2012,$328 ,$66 ,2,146,6/23/2019,1,1,-4
1870656,73057006949,verified,Paul,Queens,FALSE,moderate,Entire home/apt,2011,"$1,041 ",$208 ,3,51,07/03/2019,5,3,135
1871209,43677460245,verified,Paul,Queens,FALSE,moderate,Entire home/apt,2006,$707 ,$141 ,3,55,06/04/2019,3,3,49
1871761,31049755526,unconfirmed,Enid,Brooklyn,FALSE,flexible,Private room,2018,$345 ,$69 ,5,1,08/08/2013,2,2,104
1872313,76183711697,unconfirmed,Radan,Manhattan,FALSE,moderate,Entire home/apt,2012,$919 ,$184 ,3,29,03/12/2019,3,1,49
1872865,64472427911,unconfirmed,Florencia,Brooklyn,TRUE,moderate,Private room,2011,"$1,110 ",$222 ,14,30,09/02/2018,4,2,151
1873418,62351131714,unconfirmed,Enrique,Bronx,FALSE,strict,Private room,2003,"$1,161 ",$232 ,2,169,06/12/2019,1,4,359
1873970,64216971600,verified,Melissa,Brooklyn,TRUE,flexible,Entire home/apt,2018,$190 ,$38 ,4,1,5/14/2015,5,1,177
1874522,97829242693,unconfirmed,M,Brooklyn,FALSE,moderate,Private room,2017,$501 ,$100 ,2,8,03/09/2019,5,4,333
1875075,61881063152,unconfirmed,Silvia,Brooklyn,FALSE,strict,Entire home/apt,2009,$239 ,$48 ,3,12,3/17/2019,4,1,362
1875627,68029960662,verified,Crystal,Manhattan,TRUE,moderate,Private room,2021,$833 ,$167 ,3,19,10/26/2018,1,1,127
1876179,95346960918,unconfirmed,Adam,Brooklyn,TRUE,flexible,Entire home/apt,2004,$829 ,$166 ,5,9,4/16/2017,5,1,381
1876732,10902226262,unconfirmed,Jo,Manhattan,FALSE,moderate,Private room,2017,$669 ,$134 ,1,5,5/19/2014,3,2,385
1877284,43162301665,verified,John,Manhattan,FALSE,moderate,Entire home/apt,2003,"$1,135 ",$227 ,5,17,6/25/2018,1,2,234
1877836,78080784577,unconfirmed,Dk,Manhattan,FALSE,flexible,Entire home/apt,2010,$177 ,$35 ,4,70,6/19/2019,3,1,134
1878388,5193200850,unconfirmed,Samir,Brooklyn,TRUE,strict,Private room,2010,$179 ,$36 ,7,0,,5,1,170
1878941,43306570940,unconfirmed,Dustin,Manhattan,TRUE,moderate,Entire home/apt,2007,$793 ,$159 ,1,1,10/05/2015,4,1,425
1879493,79703057088,unconfirmed,Enid,Brooklyn,FALSE,strict,Private room,2017,$891 ,$178 ,5,1,01/07/2019,2,2,188
1880045,5336294653,verified,Ellen,Manhattan,FALSE,strict,Entire home/apt,2021,$564 ,$113 ,3,,9/18/2018,5,1,194
1880598,9108836498,unconfirmed,Neill,Manhattan,TRUE,flexible,Entire home/apt,2016,"$1,123 ",$225 ,2,59,8/21/2017,3,1,85
1881150,96598427641,unconfirmed,Andrea,Manhattan,TRUE,flexible,Entire home/apt,2004,$656 ,$131 ,5,62,07/01/2019,4,1,179
1881702,53446489128,verified,Bethania,Manhattan,TRUE,moderate,Private room,2011,$427 ,$85 ,10,6,05/11/2019,1,2,397
1882255,52751238163,verified,Alexander,Manhattan,TRUE,flexible,Entire home/apt,2007,$414 ,$83 ,2,33,5/15/2019,1,1,336
1882807,91085008150,verified,Ari,Brooklyn,TRUE,strict,Entire home/apt,2007,$381 ,$76 ,2,158,6/16/2019,5,2,41
1883359,92636144354,verified,Natalia,Brooklyn,TRUE,flexible,Entire home/apt,2006,$650 ,$130 ,4,8,4/29/2019,1,1,422
1883911,3538313500,unconfirmed,Elli,Brooklyn,FALSE,strict,Private room,2011,$58 ,$12 ,2,129,4/25/2019,2,3,241
1884464,84079191108,unconfirmed,Remo,Queens,FALSE,strict,Entire home/apt,2020,$67 ,$13 ,6,1,8/29/2015,5,1,279
1885016,80156816885,unconfirmed,The Box House Hotel,Brooklyn,FALSE,strict,Entire home/apt,2005,$131 ,$26 ,3,50,07/02/2019,4,28,243
1885568,64622296793,verified,The Box House Hotel,Brooklyn,FALSE,flexible,Entire home/apt,2013,$593 ,$119 ,3,116,6/28/2019,4,28,156
1886121,11167518598,unconfirmed,Glasshouse,Brooklyn,FALSE,moderate,Private room,2018,$138 ,$28 ,6,89,12/12/2017,3,2,246
1886673,20980477325,verified,Tari,Brooklyn,FALSE,flexible,Entire home/apt,2011,$526 ,$105 ,1,17,3/15/2016,1,1,274
1887225,59666147610,verified,AJ And Freddy,Brooklyn,FALSE,flexible,Private room,2018,"$1,050 ",$210 ,2,164,01/01/2017,3,2,142
1887778,38270206738,verified,Clement & Natalia,Manhattan,FALSE,moderate,Private room,2003,"$1,064 ",$213 ,7,67,01/01/2019,1,1,327
1888330,26544753774,verified,Lex And Derek,Manhattan,FALSE,moderate,Private room,2008,"$1,001 ",$200 ,1,135,6/22/2019,3,1,425
1888882,41850482781,verified,Mike,Manhattan,TRUE,strict,Entire home/apt,2022,"$1,126 ",$225 ,30,3,11/01/2018,5,52,235
1889434,23216488991,unconfirmed,"Porfirio ""Firo"" & Maria",Brooklyn,FALSE,moderate,Private room,2006,$925 ,$185 ,1,139,06/04/2019,3,1,264
1889987,5948344259,verified,Melinda,Manhattan,TRUE,moderate,Entire home/apt,2007,$308 ,$62 ,2,23,12/07/2018,2,1,188
1890539,66562328280,unconfirmed,Jonathan,Brooklyn,TRUE,flexible,Private room,2022,$797 ,$159 ,3,51,5/30/2019,5,1,306
1891091,83290172830,unconfirmed,R And R,Manhattan,TRUE,strict,Entire home/apt,2003,"$1,106 ",$221 ,3,203,6/20/2019,4,1,416
1891644,1750744718,verified,Alessandra,Brooklyn,TRUE,flexible,Private room,2009,$713 ,$143 ,2,164,6/23/2019,5,2,255
1892196,10678847816,unconfirmed,Christa,Manhattan,TRUE,flexible,Entire home/apt,2008,$911 ,$182 ,1,6,5/25/2016,1,1,18
1892748,37368428601,unconfirmed,Cleveland,Manhattan,TRUE,strict,Private room,2020,$664 ,$133 ,1,327,6/29/2019,3,1,284
1893301,96020556462,unconfirmed,Reshma,Manhattan,FALSE,moderate,Entire home/apt,2018,$266 ,$53 ,7,10,07/06/2019,1,1,230
1893853,49163065770,verified,Shahar,Manhattan,FALSE,strict,Entire home/apt,2012,$136 ,$27 ,181,82,8/26/2016,2,1,409
1894405,91500179031,verified,Megan,Manhattan,FALSE,flexible,Entire home/apt,2003,$501 ,$100 ,2,111,07/06/2019,1,1,18
1894957,24885514302,unconfirmed,Hallie,Manhattan,TRUE,flexible,Entire home/apt,2012,$945 ,$189 ,7,6,01/02/2018,4,1,168
1895510,91933328055,unconfirmed,Dawn,Brooklyn,FALSE,strict,Private room,2014,"$1,157 ",$231 ,5,35,01/03/2019,3,3,285
1896062,25570134736,verified,Stephanie,Manhattan,FALSE,flexible,Private room,2011,$144 ,$29 ,26,57,5/20/2019,1,3,162
1896614,95908774268,verified,Eric,Brooklyn,FALSE,moderate,Shared room,2012,$907 ,$181 ,2,80,5/26/2017,5,1,20
1897167,59937567223,unconfirmed,Marina,Staten Island,TRUE,flexible,Entire home/apt,2021,"$1,137 ",$227 ,4,1,11/01/2015,5,4,343
1897719,9806092213,verified,Izi,Manhattan,FALSE,moderate,Entire home/apt,2014,$337 ,$67 ,30,4,08/02/2018,1,8,6
1898271,73231346863,verified,Izi,Manhattan,FALSE,moderate,Entire home/apt,2016,$96 ,$19 ,30,8,10/15/2018,1,8,302
1898824,84895932650,verified,Sol,Queens,TRUE,flexible,Private room,2021,$244 ,$49 ,7,39,6/25/2019,2,1,115
1899376,94938332810,unconfirmed,Eldad & Paulina,Brooklyn,FALSE,flexible,Private room,2021,$254 ,$51 ,2,27,06/12/2019,2,1,75
1899928,3112962621,unconfirmed,Mike,Manhattan,FALSE,strict,Entire home/apt,2004,$672 ,$134 ,30,3,08/02/2015,2,52,343
1900480,60228745770,unconfirmed,Nancy,Manhattan,TRUE,moderate,Entire home/apt,2011,$925 ,$185 ,14,10,07/04/2019,2,1,1
1901033,31604791638,verified,Nicolas,Manhattan,TRUE,moderate,Entire home/apt,2013,$752 ,$150 ,2,1,7/24/2018,3,1,238
1901585,7851538213,verified,Ella,Brooklyn,TRUE,moderate,Entire home/apt,2004,$660 ,$132 ,30,21,4/18/2017,3,1,309
1902137,43709676140,unconfirmed,Neil & Katie,Manhattan,FALSE,moderate,Entire home/apt,2010,$337 ,$67 ,1,237,9/16/2018,3,1,246
1902690,82777924424,verified,Oly,Manhattan,FALSE,moderate,Entire home/apt,2020,$599 ,$120 ,2,20,12/30/2015,2,1,353
1903242,55232762830,unconfirmed,Viva,Manhattan,FALSE,moderate,Private room,2007,$516 ,$103 ,7,2,09/05/2018,3,1,2
1903794,5372507108,verified,Rachel,Manhattan,TRUE,strict,Entire home/apt,2022,"$1,015 ",$203 ,7,66,06/09/2019,3,1,19
1904347,48861309425,unconfirmed,Stacey,Manhattan,TRUE,moderate,Entire home/apt,2021,$183 ,$37 ,2,7,12/15/2017,1,1,83
1904899,93713291084,verified,Elizabeth,Brooklyn,TRUE,strict,Entire home/apt,2010,"$1,109 ",$222 ,1,273,6/20/2019,3,1,308
1905451,65877550209,unconfirmed,Natalie,Brooklyn,TRUE,flexible,Private room,2008,$621 ,$124 ,5,60,06/09/2019,5,3,418
1906003,19037354692,verified,Kjersti,Manhattan,FALSE,flexible,Entire home/apt,2009,"$1,063 ",$213 ,28,19,6/18/2019,3,1,79
1906556,6003642589,verified,Charlotte,Manhattan,FALSE,flexible,Entire home/apt,2021,$400 ,$80 ,1,2,01/05/2013,3,1,91
1907108,60650599323,unconfirmed,Page,Manhattan,FALSE,flexible,Entire home/apt,2007,$506 ,$101 ,7,83,6/23/2019,1,1,-3
1907660,61790685013,unconfirmed,Robert,Manhattan,TRUE,strict,Entire home/apt,2003,$466 ,$93 ,3,219,6/16/2019,1,1,219
1908213,83777712998,verified,Sophia,Manhattan,FALSE,moderate,Private room,2016,$109 ,$22 ,3,0,,3,1,21
1908765,12866703003,unconfirmed,Kedin,Brooklyn,TRUE,strict,Private room,2009,"$1,042 ",$208 ,3,270,07/02/2019,2,1,134
1909317,86350236836,verified,Erik,Manhattan,FALSE,strict,Private room,2003,$676 ,$135 ,5,18,06/05/2019,4,1,46
1909870,24959188442,verified,Jackson,Manhattan,TRUE,strict,Private room,2004,"$1,095 ",$219 ,4,132,07/02/2019,3,1,148
1910422,84714071950,verified,Ellie,Brooklyn,FALSE,strict,Entire home/apt,2019,$134 ,$27 ,3,151,6/22/2019,2,1,63
1910974,15251630413,verified,Corina,Brooklyn,TRUE,moderate,Entire home/apt,2014,"$1,115 ",$223 ,1,3,07/06/2015,4,1,132
1911526,87907108714,unconfirmed,Nick,Brooklyn,TRUE,moderate,Private room,2019,$105 ,$21 ,2,167,07/03/2019,1,1,93
1912079,95501265548,unconfirmed,Jack,Manhattan,FALSE,moderate,Entire home/apt,2011,$327 ,$65 ,4,213,07/01/2019,2,1,144
1912631,26864402008,verified,Aim̩e,Queens,TRUE,moderate,Shared room,2019,$902 ,$180 ,5,2,08/01/2017,4,1,412
1913183,17401532869,verified,Molly,Brooklyn,TRUE,moderate,Entire home/apt,2013,"$1,029 ",$206 ,3,12,07/01/2019,1,1,141
1913736,15484713929,verified,Kevin,Manhattan,FALSE,strict,Private room,2021,"$1,174 ",$235 ,1,353,6/25/2019,3,4,138
1914288,79112732398,verified,Phil,Brooklyn,FALSE,flexible,Entire home/apt,2017,$605 ,$121 ,3,3,10/15/2016,1,1,285
1914840,66741731543,verified,Amber,Brooklyn,FALSE,flexible,Entire home/apt,2007,$890 ,$178 ,1,3,8/21/2016,2,1,409
1915393,7921376082,verified,Philippa,Brooklyn,TRUE,moderate,Entire home/apt,2009,"$1,106 ",$221 ,10,4,12/28/2015,3,1,318
1915945,2798824879,unconfirmed,Emily,Brooklyn,FALSE,strict,Private room,2016,$132 ,$26 ,1,113,8/27/2018,5,1,319
1916497,84923085292,verified,Cristiana,Manhattan,TRUE,flexible,Entire home/apt,2019,$849 ,$170 ,4,11,5/20/2017,3,1,85
1917049,19719126508,verified,Dana,Queens,FALSE,flexible,Entire home/apt,2006,$50 ,$10 ,3,17,3/15/2019,1,1,76
1917602,79324276516,unconfirmed,Boris,Manhattan,TRUE,moderate,Entire home/apt,2012,$250 ,$50 ,3,46,6/27/2019,4,1,219
1918154,51044347349,verified,Eric And Aoife,Brooklyn,FALSE,strict,Entire home/apt,2009,"$1,003 ",$201 ,21,52,6/24/2017,4,2,205
1918706,8259886959,unconfirmed,Philip,Manhattan,FALSE,flexible,Entire home/apt,2021,$169 ,$34 ,10,10,4/28/2019,4,1,379
1919259,53600613363,unconfirmed,Karen,Manhattan,TRUE,flexible,Private room,2013,$315 ,$63 ,5,64,6/29/2019,3,1,361
1919811,6863572697,unconfirmed,Nicole,Brooklyn,TRUE,strict,Entire home/apt,2022,$154 ,$31 ,3,104,6/24/2019,3,1,140
1920363,95892323213,unconfirmed,Shaina,Manhattan,FALSE,strict,Private room,2020,"$1,055 ",$211 ,4,75,07/01/2019,5,1,190
1920916,41429781772,unconfirmed,Mark,Brooklyn,FALSE,moderate,Entire home/apt,2007,$145 ,$29 ,5,227,07/03/2019,2,2,222
1921468,17510039202,verified,Petya,Queens,FALSE,flexible,Private room,2005,$948 ,$190 ,30,13,12/13/2015,3,18,416
1922020,77129391486,unconfirmed,Enrique,Bronx,FALSE,flexible,Entire home/apt,2016,$544 ,$109 ,2,189,6/23/2019,2,4,393
1922572,10539006956,unconfirmed,Sandra,Manhattan,FALSE,moderate,Entire home/apt,2004,$596 ,$119 ,14,1,01/04/2013,5,1,138
1923125,10119723464,verified,Oliver,Brooklyn,FALSE,flexible,Private room,2012,$237 ,$47 ,3,10,10/27/2015,1,1,264
1923677,71251929262,unconfirmed,Randy,Brooklyn,FALSE,strict,Entire home/apt,2019,$200 ,$40 ,3,61,5/22/2017,2,1,109
1924229,91657628262,verified,Sara,Manhattan,TRUE,flexible,Entire home/apt,2014,$341 ,$68 ,4,3,4/28/2015,4,1,222
1924782,90167913402,verified,Tania,Brooklyn,TRUE,strict,Entire home/apt,2012,$439 ,$88 ,2,27,9/15/2018,4,1,71
1925334,24705642371,verified,Chanelle,Brooklyn,FALSE,flexible,Entire home/apt,2020,$56 ,$11 ,7,1,5/23/2015,2,1,58
1925886,12202123830,verified,Jorge,Brooklyn,FALSE,moderate,Private room,2021,$437 ,$87 ,4,32,5/30/2019,2,1,401
1926439,32673014041,unconfirmed,Kiovanna,Manhattan,FALSE,moderate,Entire home/apt,2004,$995 ,$199 ,6,22,6/29/2019,5,1,211
1926991,48359277343,unconfirmed,Jenni,Manhattan,FALSE,strict,Entire home/apt,2017,$836 ,$167 ,5,63,07/05/2019,2,1,323
1927543,19462479998,verified,Pasha,Queens,FALSE,strict,Entire home/apt,2004,$169 ,$34 ,5,15,5/31/2019,4,1,385
1928095,74534092695,verified,Joao Lucas,Queens,TRUE,flexible,Private room,2013,$750 ,$150 ,2,72,6/30/2019,1,1,94
1928648,79636059343,verified,Clay,Brooklyn,FALSE,flexible,Private room,2015,$920 ,$184 ,2,58,6/20/2019,4,3,197
1929200,31322013893,verified,Mariko,Manhattan,TRUE,moderate,Entire home/apt,2017,$411 ,$82 ,3,9,10/20/2018,5,2,22
1929752,49469932793,verified,Jenny,Brooklyn,TRUE,strict,Private room,2010,$747 ,$149 ,3,169,07/01/2019,5,3,39
1930305,21125186044,unconfirmed,Anthony,Brooklyn,TRUE,strict,Private room,2010,$761 ,$152 ,3,2,11/03/2014,5,1,314
1930857,2697576228,verified,Jenny,Brooklyn,FALSE,flexible,Private room,2018,$646 ,$129 ,3,66,06/07/2019,3,3,206
1931409,39799661943,unconfirmed,Mariko,Manhattan,FALSE,strict,Entire home/apt,2019,$107 ,$21 ,4,24,03/02/2015,1,1,124
1931962,8159871163,unconfirmed,Sabrina,Queens,FALSE,flexible,Entire home/apt,2011,$306 ,$61 ,3,1,12/27/2016,4,1,253
1932514,26339635963,verified,Jenny & Jose,Brooklyn,TRUE,strict,Entire home/apt,2013,$183 ,$37 ,8,108,6/16/2019,4,2,165
1933066,59965234155,unconfirmed,Debbie,Brooklyn,FALSE,flexible,Shared room,2012,"$1,005 ",$201 ,3,19,6/30/2019,1,2,243
1933618,91563863168,unconfirmed,Susan,Brooklyn,FALSE,moderate,Private room,2016,$84 ,$17 ,2,91,4/30/2017,5,1,225
1934171,50835090134,unconfirmed,Norman,Queens,FALSE,moderate,Entire home/apt,2005,"$1,021 ",$204 ,2,67,6/20/2019,4,2,317
1934723,76501953946,verified,Anna,Brooklyn,TRUE,strict,Entire home/apt,2020,$597 ,$119 ,13,64,3/31/2019,3,1,222
1935275,59937003666,verified,Ana,Brooklyn,FALSE,moderate,Entire home/apt,2017,$906 ,$181 ,90,4,09/04/2013,1,1,374
1935828,4992153625,unconfirmed,Caitlin,Manhattan,TRUE,moderate,Entire home/apt,2010,"$1,112 ",$222 ,1,0,,2,1,61
1936380,89208743677,unconfirmed,Jenna,Queens,TRUE,moderate,Private room,2014,$253 ,$51 ,80,3,11/10/2012,5,1,237
1936932,672049071,unconfirmed,Kyla,Brooklyn,TRUE,moderate,Private room,2011,$707 ,$141 ,2,77,06/02/2019,4,5,193
1937485,3887279628,verified,Nathaniel,Brooklyn,TRUE,flexible,Entire home/apt,2005,$675 ,$135 ,1,41,6/29/2018,2,1,155
1938037,24875850665,verified,Lior,Manhattan,FALSE,moderate,Entire home/apt,2013,"$1,040 ",$208 ,7,2,3/19/2019,4,1,85
1938589,66993446363,unconfirmed,Miki & Yacine,Brooklyn,TRUE,flexible,Entire home/apt,2011,$562 ,$112 ,3,4,12/31/2015,1,1,119
1939141,83631106404,unconfirmed,Amy,Manhattan,TRUE,strict,Private room,2017,$738 ,$148 ,30,1,07/01/2017,3,1,114
1939694,93672471674,verified,Sasha,Manhattan,TRUE,moderate,Private room,2010,$244 ,$49 ,7,1,05/01/2016,3,1,215
1940246,63560567381,unconfirmed,Ian,Brooklyn,TRUE,flexible,Entire home/apt,2008,$251 ,$50 ,2,302,6/23/2019,3,1,232
1940798,8207961581,verified,Niki,Manhattan,FALSE,moderate,Entire home/apt,2005,$537 ,$107 ,1,1,9/22/2014,3,1,85
1941351,30129648995,verified,Victoria,Manhattan,FALSE,flexible,Entire home/apt,2003,"$1,127 ",$225 ,29,3,02/11/2019,1,1,138
1941903,73593564325,unconfirmed,Stephane & Hana,Brooklyn,TRUE,flexible,Entire home/apt,2022,"$1,035 ",$207 ,3,13,4/21/2016,2,1,239
1942455,49541422722,verified,William,Queens,TRUE,moderate,Entire home/apt,2022,$712 ,$142 ,28,0,,1,1,34
1943008,80222815863,verified,Frank,Manhattan,TRUE,moderate,Entire home/apt,2009,$608 ,$122 ,3,276,07/06/2019,5,1,304
1943560,13101252653,verified,Tauheed,Manhattan,FALSE,flexible,Entire home/apt,2008,$493 ,$99 ,3,22,07/02/2019,1,1,271
